Link,Name,IATA,ICAO,Location,Latitude,Longitude
https://en.wikipedia.org/wiki/Viracopos_International_Airport,Viracopos/Campinas International Airport,VCP,SBKP,"São Paulo / Campinas, São Paulo, Brazil
",-23.006944444444443,-47.13444444444444
https://en.wikipedia.org/wiki/Carora_Airport,Carora Airport[1],VCR,SVCO,"Carora, Venezuela
",10.174999999999999,-70.06527777777778
https://en.wikipedia.org/wiki/Con_Dao_Airport,Con Dao Airport (Cỏ Ống Airport),VCS,VVCS,"Con Dao Island (Côn Đảo), Vietnam
",8.7325,106.62888888888888
https://en.wikipedia.org/wiki/Victoria_Regional_Airport,Victoria Regional Airport,VCT,KVCT,"Victoria, Texas, United States
",28.852500000000003,-96.91861111111112
https://en.wikipedia.org/wiki/Southern_California_Logistics_Airport,Southern California Logistics Airport,VCV,KVCV,"Victorville, California, United States
",34.597500000000004,-117.38305555555554
https://en.wikipedia.org/wiki/Ovda_Airport,Ovda Airport,VDA,LLOV,"Ovda (Uvda), Israel
",29.940277777777776,34.93583333333333
"https://en.wikipedia.org/wiki/Fagernes_Airport,_Leirin","Fagernes Airport, Leirin",VDB,ENFG,"Fagernes, Norway
",61.01555555555556,9.288055555555555
https://en.wikipedia.org/wiki/Glauber_Rocha_Airport,Glauber Rocha Airport,VDC,SSVC,"Vitória da Conquista, Bahia, Brazil
",-14.907777777777778,-40.914722222222224
https://en.wikipedia.org/wiki/El_Hierro_Airport,El Hierro Airport[1],VDE,GCHI,"Valverde, Canary Islands, Spain
",27.814722222222223,-17.886944444444445
https://en.wikipedia.org/wiki/Dong_Hoi_Airport,Dong Hoi Airport[1],VDH,VVDH,"Dong Hoi (Đồng Hới), Vietnam
",17.515,106.59055555555555
https://en.wikipedia.org/wiki/Vidalia_Regional_Airport,Vidalia Regional Airport,VDI,KVDI,"Vidalia, Georgia, United States
",32.19277777777778,-82.3711111111111
https://en.wikipedia.org/wiki/Gobernador_Edgardo_Castello_Airport,Gobernador Edgardo Castello Airport,VDM,SAVV,"Viedma, Río Negro, Argentina
",-40.86944444444445,-63.0
https://en.wikipedia.org/wiki/Van_Don_International_Airport,Van Don International Airport,VDO,VVVD,"Ha Long, Quang Ninh (Quảng Ninh), Vietnam
",21.11777777777778,107.41416666666667
https://en.wikipedia.org/wiki/Valle_de_la_Pascua_Airport,Valle de la Pascua Airport,VDP,SVVP,"Valle de la Pascua, Venezuela
",9.222222222222223,-65.99305555555556
https://en.wikipedia.org/wiki/Villa_Dolores_Airport,Villa Dolores Airport,VDR,SAOD,"Villa Dolores, Córdoba, Argentina
",-31.945833333333333,-65.14722222222223
https://en.wikipedia.org/wiki/Vads%C3%B8_Airport,Vadsø Airport,VDS,ENVD,"Vadsø, Norway
",70.06527777777778,29.84472222222222
https://en.wikipedia.org/wiki/Vidyanagar_Airport,Vidyanagar Airport[1] (Jindal Airport),VDY,VOJV,"Toranagallu, Karnataka, India
",15.174999999999999,76.63416666666667
https://en.wikipedia.org/wiki/Valdez_Airport,Valdez Airport (Pioneer Field),VDZ,PAVD,"Valdez, Alaska, United States
",61.13388888888889,-146.2483333333333
https://en.wikipedia.org/wiki/Venetie_Airport,Venetie Airport,VEE,PAVE,"Venetie, Alaska, United States
",67.00861111111111,-146.36638888888888
https://en.wikipedia.org/w/index.php?title=Maikwak_Airport&action=edit&redlink=1,Maikwak Airport[1],VEG,SYMK,"Maikwak, Guyana
",,
https://en.wikipedia.org/wiki/Vernal_Regional_Airport,Vernal Regional Airport,VEL,KVEL,"Vernal, Utah, United States
",40.44083333333333,-109.51
https://en.wikipedia.org/wiki/General_Heriberto_Jara_International_Airport,General Heriberto Jara International Airport,VER,MMVR,"Veracruz, Veracruz, Mexico
",19.145833333333332,-96.18722222222223
https://en.wikipedia.org/w/index.php?title=Barakoma_Airport&action=edit&redlink=1,Barakoma Airport[1],VEV,AGBA,"Barakoma, Solomon Islands
",,
https://en.wikipedia.org/w/index.php?title=Tioga_Municipal_Airport&action=edit&redlink=1,Tioga Municipal Airport (FAA: D60),VEX,,"Tioga, North Dakota, United States
",,
https://en.wikipedia.org/wiki/Vestmannaeyjar_Airport,Vestmannaeyjar Airport,VEY,BIVM,"Vestmannaeyjar, Iceland
",63.425,-20.279166666666665
https://en.wikipedia.org/wiki/Victoria_Falls_Airport,Victoria Falls Airport,VFA,FVFA,"Victoria Falls, Zimbabwe
",-18.09583333333333,25.83888888888889
https://en.wikipedia.org/wiki/Vijayawada_Airport,Vijayawada Airport,VGA,VOBZ,"Vijayawada, Andhra Pradesh, India
",16.528888888888886,80.79583333333333
https://en.wikipedia.org/wiki/Vologda_Airport,Vologda Airport,VGD,ULWW,"Vologda, Vologda Oblast, Russia
",59.281666666666666,39.946666666666665
https://en.wikipedia.org/wiki/Vigo%E2%80%93Peinador_Airport,Vigo–Peinador Airport,VGO,LEVX,"Vigo, Galicia, Spain
",42.22916666666667,-8.627500000000001
https://en.wikipedia.org/wiki/General_Villegas_Airport,General Villegas Airport[1],VGS,,"General Villegas, Buenos Aires, Argentina
",-40.81666666666667,-68.0736111111111
https://en.wikipedia.org/wiki/North_Las_Vegas_Airport,North Las Vegas Airport,VGT,KVGT,"Las Vegas, Nevada, United States
",36.21055555555556,-115.19444444444444
https://en.wikipedia.org/wiki/Villa_Garz%C3%B3n_Airport,Villa Garzón Airport,VGZ,SKVG,"Villagarzón, Colombia
",0.9819444444444444,-76.60416666666666
https://en.wikipedia.org/wiki/Henrique_de_Carvalho_Airport,Henrique de Carvalho Airport[1],VHC,FNSA,"Saurimo, Angola
",-9.68888888888889,20.431944444444447
https://en.wikipedia.org/wiki/Vilhelmina_Airport,Vilhelmina Airport,VHM,ESNV,"Vilhelmina, Sweden
",64.57888888888888,16.833333333333332
https://en.wikipedia.org/wiki/Culberson_County_Airport,Culberson County Airport,VHN,KVHN,"Van Horn, Texas, United States
",31.05777777777778,-104.78388888888888
https://en.wikipedia.org/wiki/Verkhnevilyuysk_Airport,Verkhnevilyuysk Airport,VHV,UENI,"Verkhnevilyuysk, Yakutia, Russia
",63.45916666666667,120.27638888888889
https://en.wikipedia.org/wiki/Vichy_%E2%80%94_Charmeil_Airport,Vichy — Charmeil Airport[1],VHY,LFLV,"Vichy, Auvergne, France
",46.17166666666667,3.404166666666667
https://en.wikipedia.org/wiki/Vahitahi_Airport,Vahitahi Airport[1],VHZ,NTUV,"Vahitahi, Tuamotus, French Polynesia
",-18.779999999999998,-138.85305555555556
https://en.wikipedia.org/wiki/Videira_Airport,Ângelo Ponzoni Municipal Airport,VIA,SSVI,"Videira, Santa Catarina, Brazil
",-27.0,-51.1575
https://en.wikipedia.org/wiki/Villa_Constituci%C3%B3n_Airport,Villa Constitución Airport[1],VIB,,"Ciudad Constitución, Baja California Sur, Mexico
",25.05527777777778,-111.68805555555556
https://en.wikipedia.org/wiki/Vicenza_Airport,Vicenza Airport,VIC,LIPT,"Vicenza, Veneto, Italy
",45.57333333333334,11.529722222222222
https://en.wikipedia.org/wiki/Vienna_International_Airport,Vienna International Airport,VIE,LOWW,"Vienna, Austria
",48.11083333333333,16.570833333333333
https://en.wikipedia.org/wiki/Juan_Pablo_P%C3%A9rez_Alfonzo_Airport,Juan Pablo Pérez Alfonzo Airport,VIG,SVVG,"El Vigía, Venezuela
",8.623611111111112,-71.67361111111111
https://en.wikipedia.org/wiki/Rolla_National_Airport,Rolla National Airport,VIH,KVIH,"Rolla / Vichy, Missouri, United States
",38.1275,-91.76944444444445
https://en.wikipedia.org/wiki/Vinh_International_Airport,Vinh International Airport,VII,VVVH,"Vinh, Vietnam
",18.736725,105.67088055555556
https://en.wikipedia.org/wiki/Virgin_Gorda_Airport,Virgin Gorda Airport,VIJ,TUPW,"Virgin Gorda, British Overseas Territory of Virgin Islands
",18.445555555555554,-64.42805555555556
https://en.wikipedia.org/wiki/Dakhla_Airport,Dakhla Airport,VIL,GMMH,"Dakhla, Morocco
",23.718055555555555,-15.931944444444444
https://en.wikipedia.org/wiki/Havryshivka_Vinnytsia_International_Airport,Havryshivka Vinnytsia International Airport,VIN,UKWW,"Vinnytsia, Ukraine
",49.23972222222222,28.61388888888889
https://en.wikipedia.org/wiki/Viqueque_Airport,Viqueque Airport,VIQ,WPVQ,"Viqueque, East Timor
",-8.883888888888889,126.37305555555555
https://en.wikipedia.org/wiki/Virginia_Airport,Virginia Airport[1],VIR,FAVG,"Durban, South Africa
",-29.770555555555553,31.058333333333334
https://en.wikipedia.org/wiki/Visalia_Municipal_Airport,Visalia Municipal Airport,VIS,KVIS,"Visalia, California, United States
",36.31861111111112,-119.39277777777778
https://en.wikipedia.org/wiki/Vitoria_Airport,Vitoria Airport,VIT,LEVT,"Vitoria-Gasteiz, Basque Country, Spain
",42.882777777777775,-2.7244444444444444
https://en.wikipedia.org/w/index.php?title=Viru_Harbour_Airport&action=edit&redlink=1,Viru Harbour Airport[1],VIU,,"Viru Harbour, Solomon Islands
",,
https://en.wikipedia.org/wiki/Vivigani_Airfield,Vivigani Airfield,VIV,,"Vivigani, Papua New Guinea
",,
https://en.wikipedia.org/wiki/Eurico_de_Aguiar_Salles_Airport,Eurico de Aguiar Salles Airport,VIX,SBVT,"Vitória, Espírito Santo, Brazil
",-20.258055555555554,-40.28638888888889
https://en.wikipedia.org/wiki/V%C3%A9lizy_%E2%80%93_Villacoublay_Air_Base,Vélizy – Villacoublay Air Base[1],VIY,LFPV,"Paris, Île-de-France, France
",48.7741667,2.1916667000000003
https://en.wikipedia.org/w/index.php?title=Xai-Xai_Airport&action=edit&redlink=1,Xai-Xai Airport,VJB,FQXA,"Xai-Xai, Mozambique
",,
https://en.wikipedia.org/wiki/Virginia_Highlands_Airport,Virginia Highlands Airport,VJI,KVJI,"Abingdon, Virginia, United States
",36.68722222222222,-82.03305555555555
https://en.wikipedia.org/w/index.php?title=Gur%C3%BA%C3%A9_Airport&action=edit&redlink=1,Gurúé Airport[1],VJQ,,"Gurúè, Mozambique
",,
https://en.wikipedia.org/wiki/Rach_Gia_Airport,Rach Gia Airport,VKG,VVRG,"Rach Gia (Rạch Giá), Vietnam
",9.959722222222222,105.13388888888889
https://en.wikipedia.org/wiki/Vnukovo_International_Airport,Vnukovo International Airport,VKO,UUWW,"Moscow, Russia
",55.596111111111114,37.2675
https://en.wikipedia.org/w/index.php?title=Vicksburg_Municipal_Airport&action=edit&redlink=1,Vicksburg Municipal Airport,VKS,KVKS,"Vicksburg, Mississippi, United States
",,
https://en.wikipedia.org/wiki/Vorkuta_Airport,Vorkuta Airport,VKT,UUYW,"Vorkuta, Komi Republic, Russia
",67.48833333333333,63.99
https://en.wikipedia.org/w/index.php?title=Vandalia_Municipal_Airport&action=edit&redlink=1,Vandalia Municipal Airport,VLA,KVLA,"Vandalia, Illinois, United States
",,
https://en.wikipedia.org/wiki/Valencia_Airport,Valencia Airport,VLC,LEVC,"Valencia, Valencian Community, Spain
",39.489444444444445,-0.4816666666666667
https://en.wikipedia.org/wiki/Valdosta_Regional_Airport,Valdosta Regional Airport,VLD,KVLD,"Valdosta, Georgia, United States
",30.781388888888888,-83.2761111111111
https://en.wikipedia.org/wiki/Valle_Airport,Valle Airport (FAA: 40G),VLE,,"Grand Canyon, Arizona, United States
",35.64944444444444,-112.14194444444445
https://en.wikipedia.org/wiki/Villa_Gesell_Airport,Villa Gesell Airport,VLG,SAZV,"Villa Gesell, Buenos Aires, Argentina
",-37.23527777777778,-57.02916666666667
https://en.wikipedia.org/wiki/Bauerfield_International_Airport,Bauerfield International Airport,VLI,NVVV,"Port Vila, Vanuatu
",-17.699166666666667,168.31972222222223
https://en.wikipedia.org/w/index.php?title=Volgodonsk_Airport&action=edit&redlink=1,Volgodonsk Airport[1],VLK,URRY,"Volgodonsk, Rostov Oblast, Russia
",47.68209838867188,42.07279968261719
https://en.wikipedia.org/wiki/Valladolid_Airport,Valladolid Airport,VLL,LEVD,"Valladolid, Castile and León, Spain
",41.70611111111111,-4.851944444444444
https://en.wikipedia.org/wiki/Lieutenant_Colonel_Rafael_Pab%C3%B3n_Airport,Lieutenant Colonel Rafael Pabón Airport[1],VLM,SLVM,"Villamontes, Bolivia
",-21.255,-63.40555555555555
https://en.wikipedia.org/wiki/Arturo_Michelena_International_Airport,Arturo Michelena International Airport,VLN,SVVA,"Valencia, Venezuela
",10.15,-67.92777777777778
https://en.wikipedia.org/w/index.php?title=Vila_Rica_Municipal_Airport&action=edit&redlink=1,Vila Rica Municipal Airport[1],VLP,,"Vila Rica, Mato Grosso, Brazil
",-9.979443550109863,-51.1422233581543
https://en.wikipedia.org/wiki/Vallenar_Airport,Vallenar Airport[1],VLR,SCLL,"Vallenar, Chile
",-28.59611111111111,-70.75555555555556
https://en.wikipedia.org/wiki/Valesdir_Airport,Valesdir Airport[1],VLS,NVSV,"Valesdir, Vanuatu
",-16.796111111111113,168.17694444444444
https://en.wikipedia.org/wiki/Velikiye_Luki_Airport,Velikiye Luki Airport,VLU,ULOL,"Velikiye Luki, Pskov Oblast, Russia
",56.38166666666667,30.610000000000003
https://en.wikipedia.org/wiki/Dr._Antonio_Nicol%C3%A1s_Brice%C3%B1o_Airport,Dr. Antonio Nicolás Briceño Airport,VLV,SVVL,"Valera, Venezuela
",9.340833333333334,-70.58416666666666
https://en.wikipedia.org/wiki/Anglesey_Airport,Anglesey Airport / RAF Valley,VLY,EGOV,"Anglesey, Wales, United Kingdom
",53.24805555555556,-4.535277777777778
https://en.wikipedia.org/wiki/Villa_Reynolds_Airport,Villa Reynolds Airport,VME,SAOR,"Villa Mercedes, San Luis, Argentina
",-33.725,-65.37777777777777
https://en.wikipedia.org/wiki/Dr._Juan_Plate_Airport,Dr. Juan Plate Airport[1],VMI,,"Puerto Valle-Mi, Paraguay
",-22.15833333333333,-57.94305555555555
https://en.wikipedia.org/wiki/Baimuru_Airport,Baimuru Airport,VMU,AYBA,"Baimuru, Papua New Guinea
",-7.494833333333333,144.82266666666666
https://en.wikipedia.org/w/index.php?title=Salavan_Airport&action=edit&redlink=1,Salavan Airport[1],VNA,VLSV,"Salavan (Saravane), Laos
",15.7094392077,106.41069889100001
https://en.wikipedia.org/wiki/Venice_Municipal_Airport,Venice Municipal Airport,VNC,KVNC,"Venice, Florida, United States
",27.071666666666665,-82.44027777777778
https://en.wikipedia.org/w/index.php?title=Vangaindrano_Airport&action=edit&redlink=1,Vangaindrano Airport[1],VND,FMSU,"Vangaindrano, Madagascar
",,
https://en.wikipedia.org/wiki/Meucon_Airport,Meucon Airport,VNE,LFRV,"Vannes, Brittany, France
",47.71944444444445,-2.7233333333333336
https://en.wikipedia.org/wiki/Vilnius_Airport,Vilnius Airport,VNO,EYVI,"Vilnius, Lithuania
",54.636944444444445,25.28777777777778
https://en.wikipedia.org/w/index.php?title=Vanrook_Airport&action=edit&redlink=1,Vanrook Airport[1],VNR,YVRS,"Vanrook Station, Queensland, Australia
",,
https://en.wikipedia.org/wiki/Lal_Bahadur_Shastri_Airport,Lal Bahadur Shastri Airport,VNS,VEBN,"Varanasi, Uttar Pradesh, India
",25.452222222222222,82.85944444444443
https://en.wikipedia.org/wiki/Ventspils_International_Airport,Ventspils International Airport,VNT,EVVA,"Ventspils, Latvia
",57.35777777777778,21.54416666666667
https://en.wikipedia.org/wiki/Vilankulo_Airport,Vilankulo Airport,VNX,FQVL,"Vilankulo, Mozambique
",-22.018430555555554,35.31329722222222
https://en.wikipedia.org/wiki/Van_Nuys_Airport,Van Nuys Airport,VNY,KVNY,"Los Angeles, California, United States
",34.209722222222226,-118.49
https://en.wikipedia.org/wiki/Vodochody_Airport,Vodochody Airport,VOD,LKVO,"Prague, Czech Republic
",50.21638888888889,14.395
https://en.wikipedia.org/wiki/Volgograd_International_Airport,Volgograd International Airport,VOG,URWW,"Volgograd, Volgograd Oblast, Russia
",48.781666666666666,44.34666666666667
https://en.wikipedia.org/wiki/Vohemar_Airport,Vohemar Airport[1],VOH,FMNV,"Vohemar (Vohimarina), Madagascar
",-13.375833333333334,50.00277777777778
https://en.wikipedia.org/wiki/Voinjama_Airport,Voinjama Airport (Tenebu Airport),VOI,GLVA,"Voinjama, Liberia
",8.327777777777778,-9.768055555555556
https://en.wikipedia.org/wiki/Volk_Field_Air_National_Guard_Base,Volk Field Air National Guard Base,VOK,KVOK,"Camp Douglas, Wisconsin, United States
",43.938999176025,-90.253402709961
https://en.wikipedia.org/wiki/Nea_Anchialos_National_Airport,Nea Anchialos National Airport,VOL,LGBL,"Volos, Greece
",39.21944444444445,22.79416666666667
https://en.wikipedia.org/w/index.php?title=Votuporanga_Airport&action=edit&redlink=1,Votuporanga Airport[1] (Domingos Pignatari Airport),VOT,SDVG,"Votuporanga, São Paulo, Brazil
",,
https://en.wikipedia.org/wiki/Voronezh_International_Airport,Voronezh International Airport (Chertovitskoye Airport),VOZ,UUOO,"Voronezh, Voronezh Oblast, Russia
",51.815,39.230000000000004
https://en.wikipedia.org/wiki/Ondjiva_Pereira_Airport,Ondjiva Pereira Airport[1],VPE,FNGI,"Ondjiva, Angola
",-17.043055555555558,15.683333333333334
https://en.wikipedia.org/w/index.php?title=Vipingo_Airport&action=edit&redlink=1,Vipingo Airport[1],VPG,,"Vipingo, Kenya
",,
https://en.wikipedia.org/wiki/Vopnafj%C3%B6r%C3%B0ur_Airport,Vopnafjörður Airport,VPN,BIVO,"Vopnafjörður, Iceland
",65.72055555555556,-14.850555555555555
https://en.wikipedia.org/wiki/Destin%E2%80%93Fort_Walton_Beach_Airport,Destin–Fort Walton Beach Airport / Eglin Air Force Base,VPS,KVPS,"Destin / Fort Walton Beach, Florida, United States
",30.483333333333334,-86.52527777777777
https://en.wikipedia.org/wiki/Chimoio_Airport,Chimoio Airport,VPY,FQCH,"Chimoio, Mozambique
",-19.148611111111112,33.42916666666667
https://en.wikipedia.org/wiki/Porter_County_Regional_Airport,Porter County Regional Airport,VPZ,KVPZ,"Valparaiso, Indiana, United States
",41.45388888888889,-87.00722222222223
https://en.wikipedia.org/wiki/Cecil_Airport,Cecil Airport[1],VQQ,KVQQ,"Jacksonville, Florida, United States
",30.21861111111111,-81.87666666666667
https://en.wikipedia.org/wiki/Antonio_Rivera_Rodr%C3%ADguez_Airport,Antonio Rivera Rodríguez Airport,VQS,TJVQ,"Vieques, Puerto Rico, United States
",18.134722222222223,-65.49388888888889
https://en.wikipedia.org/wiki/Juan_Gualberto_G%C3%B3mez_Airport,Juan Gualberto Gómez Airport,VRA,MUVR,"Varadero, Cuba
",23.034444444444446,-81.43527777777778
https://en.wikipedia.org/wiki/Vero_Beach_Regional_Airport,Vero Beach Regional Airport,VRB,KVRB,"Vero Beach, Florida, United States
",27.655555555555555,-80.41794444444444
https://en.wikipedia.org/wiki/Virac_Airport,Virac Airport,VRC,RPUV,"Virac, Philippines
",13.57638888888889,124.20555555555556
https://en.wikipedia.org/w/index.php?title=Vredendal_Airport&action=edit&redlink=1,Vredendal Airport[1],VRE,FAVR,"Vredendal, South Africa
",-31.641000747680664,18.5447998046875
https://en.wikipedia.org/wiki/Varandey_Airport,Varandey Airport,VRI,ULDW,"Varandey, Nenets Autonomous Okrug, Russia
",68.84777777777778,58.198611111111106
https://en.wikipedia.org/wiki/Varkaus_Airport,Varkaus Airport,VRK,EFVR,"Varkaus, Finland
",62.17111111111111,27.86861111111111
https://en.wikipedia.org/wiki/Vila_Real_Airport,Vila Real Airport,VRL,LPVR,"Vila Real, Portugal
",41.277499999999996,-7.719722222222222
https://en.wikipedia.org/wiki/Verona_Villafranca_Airport,Verona Villafranca Airport,VRN,LIPX,"Verona, Veneto, Italy
",45.396388888888886,10.888055555555555
https://en.wikipedia.org/wiki/Kawama_Airport,Kawama Airport,VRO,MUKW,"Varadero, Cuba
",23.12361111111111,-81.30194444444444
https://en.wikipedia.org/w/index.php?title=Roy_Otten_Memorial_Airfield&action=edit&redlink=1,Roy Otten Memorial Airfield (FAA: 3VS),VRS,,"Versailles, Missouri, United States
",,
https://en.wikipedia.org/wiki/Vryburg_Airport,Vryburg Airport[1],VRU,FAVB,"Vryburg, South Africa
",-26.980833333333333,24.72833333333333
https://en.wikipedia.org/wiki/Carlos_Rovirosa_P%C3%A9rez_International_Airport,Carlos Rovirosa Pérez International Airport,VSA,MMVA,"Villahermosa, Tabasco, Mexico
",17.995,-92.81722222222221
https://en.wikipedia.org/wiki/Viseu_Airport,Viseu Airport[1],VSE,LPVZ,"Viseu, Portugal
",40.72777777777778,-7.889166666666666
https://en.wikipedia.org/wiki/Hartness_State_Airport,Hartness State Airport,VSF,KVSF,"Springfield, Vermont, United States
",43.343611111111116,-72.51722222222222
https://en.wikipedia.org/wiki/Luhansk_International_Airport,Luhansk International Airport,VSG,UKCW,"Luhansk, Ukraine
",48.418,39.374
https://en.wikipedia.org/wiki/Stockholm_V%C3%A4ster%C3%A5s_Airport,Stockholm Västerås Airport,VST,ESOW,"Stockholm / Västerås, Sweden
",59.589444444444446,16.63361111111111
https://en.wikipedia.org/wiki/Vitebsk_Vostochny_Airport,Vitebsk Vostochny Airport[1],VTB,UMII,"Vitebsk, Belarus
",55.126666666666665,30.351666666666667
https://en.wikipedia.org/wiki/Wattay_International_Airport,Wattay International Airport,VTE,VLVT,"Vientiane, Laos
",17.988333333333333,102.56333333333333
https://en.wikipedia.org/w/index.php?title=Vatulele_Airport&action=edit&redlink=1,Vatulele Airport[1],VTF,NFVL,"Vatulele, Fiji
",,
https://en.wikipedia.org/wiki/Vung_Tau_Airport,Vung Tau Airport,VTG,VVVT,"Vung Tau (Vũng Tàu), Vietnam
",10.370277777777778,107.09333333333333
https://en.wikipedia.org/w/index.php?title=Vittel_-_Champ-de-Courses_Airport&action=edit&redlink=1,Vittel - Champ-de-Courses Airport[1],VTL,LFSZ,"Vittel, Lorraine, France
",,
https://en.wikipedia.org/wiki/Nevatim_Airbase,Nevatim Airbase[1],VTM,LLNV,"Nevatim, Israel
",31.2082996368,35.012298584
https://en.wikipedia.org/wiki/Miller_Field_(airport),Miller Field,VTN,KVTN,"Valentine, Nebraska, United States
",42.85779953,-100.5479965
https://en.wikipedia.org/wiki/Hermanos_Ameijeiras_Airport,Hermanos Ameijeiras Airport[1],VTU,MUVT,"Las Tunas, Cuba
",20.98777777777778,-76.93583333333333
https://en.wikipedia.org/wiki/Visakhapatnam_Airport,Visakhapatnam Airport,VTZ,VEVZ,"Visakhapatnam (Vishakhapatnam), Andhra Pradesh, India
",17.72111111111111,83.22444444444444
https://en.wikipedia.org/wiki/Alfonso_L%C3%B3pez_Pumarejo_Airport,Alfonso López Pumarejo Airport,VUP,SKVP,"Valledupar, Colombia
",10.433333333333334,-73.24972222222222
https://en.wikipedia.org/wiki/Veliky_Ustyug_Airport,Veliky Ustyug Airport,VUS,ULWU,"Veliky Ustyug, Vologda Oblast, Russia
",60.788333333333334,46.26
https://en.wikipedia.org/w/index.php?title=Mvuu_Camp_Airport&action=edit&redlink=1,Mvuu Camp Airport[1],VUU,,"Liwonde, Malawi
",,
https://en.wikipedia.org/w/index.php?title=Mahanoro_Airport&action=edit&redlink=1,Mahanoro Airport[1],VVB,FMMH,"Mahanoro, Madagascar
",,
https://en.wikipedia.org/wiki/La_Vanguardia_Airport,La Vanguardia Airport[1],VVC,SKVV,"Villavicencio, Colombia
",4.168055555555556,-73.61388888888888
https://en.wikipedia.org/wiki/Viru_Viru_International_Airport,Viru Viru International Airport,VVI,SLVR,"Santa Cruz de la Sierra, Bolivia
",-17.64472222222222,-63.13527777777778
https://en.wikipedia.org/w/index.php?title=V%C3%A4stervik_Airport&action=edit&redlink=1,Västervik Airport[1],VVK,ESSW,"Västervik, Sweden
",,
https://en.wikipedia.org/wiki/Las_Malvinas_Airport,Las Malvinas Airport[1],VVN,,"Las Malvinas, Peru
",-11.85,-72.94027777777778
https://en.wikipedia.org/wiki/Vladivostok_International_Airport,Vladivostok International Airport,VVO,UHWW,"Vladivostok, Primorsky Krai, Russia
",43.399166666666666,132.1513888888889
https://en.wikipedia.org/wiki/Takhamalt_Airport,Takhamalt Airport,VVZ,DAAP,"Illizi, Algeria
",26.723611111111108,8.622222222222224
https://en.wikipedia.org/wiki/Lichinga_Airport,Lichinga Airport,VXC,FQLC,"Lichinga, Mozambique
",-13.273888888888889,35.26638888888889
https://en.wikipedia.org/wiki/Ces%C3%A1ria_%C3%89vora_Airport,Cesária Évora Airport (São Pedro Airport),VXE,GVSV,"São Vicente, Cape Verde
",16.833099999999998,-25.056900000000002
https://en.wikipedia.org/wiki/V%C3%A4xj%C3%B6/Kronoberg_Airport,Växjö/Kronoberg Airport,VXO,ESMX,"Växjö, Sweden
",56.928888888888885,14.727777777777778
https://en.wikipedia.org/w/index.php?title=Vryheid_Airport&action=edit&redlink=1,Vryheid Airport,VYD,FAVY,"Vryheid, South Africa
",,
https://en.wikipedia.org/wiki/Vilyuysk_Airport,Vilyuysk Airport,VYI,UENW,"Vilyuysk, Yakutia, Russia
",63.75611111111111,121.69416666666667
https://en.wikipedia.org/wiki/Illinois_Valley_Regional_Airport,Illinois Valley Regional Airport (Walter A. Duncan Field),VYS,KVYS,"Peru, Illinois, United States
",41.35194444444445,-89.15305555555557
https://en.wikipedia.org/wiki/Wales_Airport_(Alaska),Wales Airport[1],WAA,PAIW,"Wales, Alaska, United States
",65.62249999999999,-168.095
https://en.wikipedia.org/wiki/Wacca_Airport,Wacca Airport[1],WAC,HAWC,"Wacca, Ethiopia
",7.166944444444445,37.16694444444444
https://en.wikipedia.org/w/index.php?title=Andriamena_Airport&action=edit&redlink=1,Andriamena Airport,WAD,,"Andriamena, Madagascar
",,
https://en.wikipedia.org/wiki/Wadi_al-Dawasir_Domestic_Airport,Wadi al-Dawasir Domestic Airport[1],WAE,OEWD,"Wadi ad-Dawasir (Wadi al-Dawaser), Saudi Arabia
",20.504166666666666,45.19944444444444
https://en.wikipedia.org/w/index.php?title=Wana_Airport&action=edit&redlink=1,Wana Airport[1],WAF,OPWN,"Wana, Pakistan
",32.304698944091804,69.57039642333984
https://en.wikipedia.org/wiki/Whanganui_Airport,Whanganui Airport,WAG,NZWU,"Whanganui, New Zealand
",-39.96222222222222,175.0252777777778
https://en.wikipedia.org/wiki/Harry_Stern_Airport,Harry Stern Airport (FAA: BWP),WAH,KBWP,"Wahpeton, North Dakota, United States
",46.244166666666665,-96.60722222222222
https://en.wikipedia.org/wiki/Ambalabe_Airport,Ambalabe Airport[1],WAI,FMNW,"Antsohihy, Madagascar
",-14.896944444444443,47.99388888888889
https://en.wikipedia.org/w/index.php?title=Wawoi_Falls_Airport&action=edit&redlink=1,Wawoi Falls Airport[1],WAJ,,"Wawoi Falls, Papua New Guinea
",,
https://en.wikipedia.org/w/index.php?title=Ankazoabo_Airport&action=edit&redlink=1,Ankazoabo Airport[1],WAK,FMSZ,"Ankazoabo, Madagascar
",,
https://en.wikipedia.org/wiki/Wallops_Flight_Facility,Wallops Flight Facility,WAL,KWAL,"Wallops Island, Virginia, United States
",37.9402008057,-75.46640014649999
https://en.wikipedia.org/wiki/Ambatondrazaka_Airport,Ambatondrazaka Airport[1],WAM,FMMZ,"Ambatondrazaka, Madagascar
",-17.79527777777778,48.442499999999995
https://en.wikipedia.org/w/index.php?title=Wabo_Airport&action=edit&redlink=1,Wabo Airport[1],WAO,AYWB,"Wabo, Papua New Guinea
",,
https://en.wikipedia.org/wiki/Alto_Palena_Airfield,Alto Palena Airfield[1],WAP,SCAP,"Palena, Chile
",,
https://en.wikipedia.org/wiki/Antsalova_Airport,Antsalova Airport[1],WAQ,FMMG,"Antsalova, Madagascar
",-18.70111111111111,44.61472222222223
https://en.wikipedia.org/w/index.php?title=Waris_Airport&action=edit&redlink=1,Waris Airport[1],WAR,WAJR,"Waris, Indonesia
",-3.235,140.994
